Date (dd/mm/yyyy),CustomerID,PromotionID,Product ID,Units Sold,Price Per Unit,Total Sales,Discount Percentage,Discount Value,Net Sales
09-01-2023,6,0,P012,1,,,,,
28-07-2023,15,0,P013,2,,,,,
14-04-2022,26,PR001,P016,3,,,,,
02-10-2022,46,0,P002,3,,,,,
07-10-2021,10,0,P004,1,,,,,
06-07-2021,45,0,P010,2,,,,,
09-02-2022,4,0,P019,3,,,,,
28-01-2023,31,0,P019,1,,,,,
11-11-2022,31,0,P025,3,,,,,
03-03-2020,47,0,P012,2,,,,,
16-07-2020,46,0,P025,1,,,,,
17-10-2023,32,0,P028,1,,,,,
24-08-2021,38,0,P022,3,,,,,
21-12-2021,44,0,P024,1,,,,,
19-08-2022,28,0,P020,3,,,,,
08-08-2020,24,0,P009,3,,,,,
28-06-2020,13,0,P017,3,,,,,
07-08-2023,30,0,P020,1,,,,,
07-04-2021,43,PR001,P026,1,,,,,
22-04-2023,5,PR001,P014,1,,,,,
01-09-2023,38,0,P008,3,,,,,
13-02-2021,21,0,P002,1,,,,,
22-04-2023,21,PR001,P009,1,,,,,
03-10-2023,13,0,P010,2,,,,,
15-10-2020,25,0,P007,2,,,,,
04-06-2021,17,0,P008,1,,,,,
16-06-2021,4,0,P022,3,,,,,
10-10-2023,27,0,P001,3,,,,,
17-10-2020,26,0,P026,2,,,,,
04-11-2023,43,0,P017,3,,,,,
27-02-2021,11,0,P020,1,,,,,
14-03-2022,15,0,P006,2,,,,,
05-09-2023,4,0,P027,3,,,,,
21-03-2022,31,0,P002,2,,,,,
13-01-2022,5,0,P027,2,,,,,
19-05-2020,9,PR001,P014,1,,,,,
13-07-2023,36,0,P001,2,,,,,
12-12-2020,2,0,P020,2,,,,,
22-09-2022,13,0,P007,1,,,,,
26-07-2023,38,0,P006,2,,,,,
16-07-2022,23,PR004,P014,1,,,,,
21-07-2022,21,0,P005,3,,,,,
02-01-2023,46,0,P018,1,,,,,
13-05-2020,30,PR001,P029,1,,,,,
03-02-2023,19,0,P022,1,,,,,
07-06-2023,9,0,P005,1,,,,,
09-03-2023,37,0,P012,2,,,,,
25-06-2023,2,0,P026,2,,,,,
17-11-2023,31,0,P011,2,,,,,
29-05-2020,15,PR001,P016,3,,,,,
05-01-2021,31,0,P003,3,,,,,
05-12-2023,14,0,P008,1,,,,,
21-12-2021,4,0,P005,1,,,,,
28-12-2022,19,0,P028,2,,,,,
08-10-2021,37,0,P012,1,,,,,
16-04-2021,28,PR001,P022,1,,,,,
07-01-2020,34,0,P007,1,,,,,
04-12-2023,36,0,P010,3,,,,,
27-01-2021,19,0,P011,3,,,,,
29-07-2021,13,0,P007,3,,,,,
10-11-2023,33,0,P023,3,,,,,
14-11-2023,6,0,P024,2,,,,,
21-06-2023,13,0,P023,1,,,,,
04-06-2022,21,0,P014,1,,,,,
29-07-2022,17,0,P020,3,,,,,
13-01-2023,14,0,P008,2,,,,,
17-04-2020,19,PR001,P016,2,,,,,
29-04-2020,35,PR001,P018,3,,,,,
03-01-2022,22,0,P027,2,,,,,
22-03-2022,35,0,P006,3,,,,,
20-12-2022,46,0,P028,2,,,,,
02-02-2020,36,0,P018,3,,,,,
31-08-2022,13,0,P012,2,,,,,
04-02-2020,7,0,P013,1,,,,,
08-08-2023,37,0,P019,3,,,,,
22-12-2021,21,0,P018,2,,,,,
06-06-2021,9,0,P025,1,,,,,
20-04-2023,27,PR001,P028,2,,,,,
06-08-2023,1,0,P016,3,,,,,
02-04-2021,45,PR001,P007,1,,,,,
15-12-2020,49,0,P025,3,,,,,
13-06-2022,23,0,P008,1,,,,,
22-05-2023,38,PR001,P017,1,,,,,
21-08-2021,14,0,P015,1,,,,,
21-01-2022,22,0,P024,2,,,,,
30-06-2022,3,0,P004,2,,,,,
21-06-2023,20,0,P009,1,,,,,
01-11-2021,37,0,P027,3,,,,,
05-11-2020,12,0,P023,3,,,,,
08-03-2020,17,0,P013,2,,,,,
16-11-2023,25,0,P022,2,,,,,
03-12-2021,26,0,P028,1,,,,,
20-08-2020,16,0,P024,3,,,,,
13-06-2023,47,0,P009,1,,,,,
20-08-2023,35,0,P009,2,,,,,
26-05-2022,47,PR001,P029,2,,,,,
12-08-2023,10,0,P015,3,,,,,
14-06-2021,46,0,P028,3,,,,,
24-09-2021,50,0,P016,2,,,,,
08-11-2020,25,0,P019,2,,,,,
03-07-2020,12,0,P023,1,,,,,
22-03-2023,17,0,P002,3,,,,,
20-08-2023,13,0,P007,3,,,,,
26-08-2020,19,0,P024,1,,,,,
31-10-2023,17,0,P022,1,,,,,
03-05-2020,21,PR001,P030,1,,,,,
22-09-2022,36,0,P016,2,,,,,
22-07-2020,4,0,P015,2,,,,,
15-07-2023,35,PR004,P005,2,,,,,
01-02-2022,43,0,P019,3,,,,,
30-04-2021,12,PR001,P004,1,,,,,
17-07-2022,36,PR004,P006,1,,,,,
31-01-2022,30,0,P002,1,,,,,
18-11-2020,14,0,P030,2,,,,,
03-09-2023,50,0,P030,2,,,,,
25-01-2020,24,0,P026,2,,,,,
07-05-2021,3,PR001,P014,2,,,,,
07-03-2022,42,0,P019,1,,,,,
04-12-2023,42,0,P024,3,,,,,
16-09-2023,28,0,P013,3,,,,,
21-04-2020,48,PR001,P013,2,,,,,
18-02-2022,18,0,P012,2,,,,,
16-06-2021,22,0,P023,1,,,,,
09-07-2021,26,0,P007,2,,,,,
28-06-2022,7,0,P030,3,,,,,
11-11-2020,43,0,P001,3,,,,,
07-02-2023,49,0,P013,2,,,,,
28-02-2021,41,0,P024,3,,,,,
18-07-2020,30,PR004,P001,2,,,,,
02-04-2022,33,PR001,P023,1,,,,,
19-04-2023,46,PR001,P008,3,,,,,
28-02-2021,45,0,P011,2,,,,,
30-04-2022,8,PR001,P013,2,,,,,
25-07-2020,35,PR004,P026,1,,,,,
25-10-2021,28,0,P022,3,,,,,
30-12-2020,7,0,P023,3,,,,,
20-01-2023,48,0,P013,1,,,,,
06-11-2023,8,0,P014,1,,,,,
09-07-2022,35,PR004,P009,2,,,,,
29-10-2021,49,0,P017,1,,,,,
24-01-2021,12,0,P005,2,,,,,
03-12-2023,41,0,P005,2,,,,,
18-02-2020,34,0,P026,3,,,,,
01-01-2023,11,0,P022,3,,,,,
26-01-2022,47,0,P027,2,,,,,
19-03-2023,5,0,P017,3,,,,,
03-07-2021,31,PR004,P012,3,,,,,
23-09-2021,17,0,P018,2,,,,,
11-11-2022,39,0,P009,3,,,,,
02-03-2022,9,0,P016,1,,,,,
01-10-2022,25,0,P024,2,,,,,
01-11-2023,47,0,P003,3,,,,,
06-06-2023,33,0,P022,2,,,,,
20-09-2023,15,0,P011,1,,,,,
18-09-2020,30,0,P009,3,,,,,
01-03-2022,37,0,P008,2,,,,,
17-09-2023,1,0,P005,1,,,,,
22-11-2023,50,0,P025,2,,,,,
25-02-2020,37,0,P025,1,,,,,
01-01-2021,27,0,P030,3,,,,,
26-04-2022,23,PR001,P003,2,,,,,
17-05-2022,17,PR001,P020,2,,,,,
10-07-2020,26,0,P027,2,,,,,
08-09-2020,25,0,P029,3,,,,,
28-08-2023,38,0,P002,2,,,,,
23-04-2022,38,PR001,P003,2,,,,,
14-04-2020,30,PR001,P014,3,,,,,
22-05-2021,27,PR001,P020,1,,,,,
29-05-2021,27,PR001,P014,1,,,,,
11-08-2022,7,0,P005,1,,,,,
04-06-2021,26,0,P001,2,,,,,
13-01-2022,14,0,P002,3,,,,,
19-10-2023,41,0,P005,3,,,,,
16-07-2020,42,0,P001,3,,,,,
21-03-2021,40,0,P013,2,,,,,
14-08-2020,8,0,P030,2,,,,,
17-10-2023,4,0,P014,2,,,,,
23-05-2023,35,PR001,P018,3,,,,,
29-04-2022,36,PR001,P026,3,,,,,
14-11-2023,45,0,P022,1,,,,,
01-12-2020,34,0,P020,1,,,,,
26-09-2022,38,0,P017,1,,,,,
30-06-2023,9,0,P020,3,,,,,
08-05-2020,19,PR001,P015,3,,,,,
18-05-2023,16,PR001,P017,1,,,,,
03-10-2021,44,0,P007,1,,,,,
16-09-2021,32,0,P024,2,,,,,
22-11-2020,49,0,P029,3,,,,,
03-12-2023,24,0,P011,2,,,,,
06-09-2021,10,0,P016,1,,,,,
10-04-2023,5,PR001,P007,3,,,,,
09-06-2023,35,0,P025,1,,,,,
05-03-2021,23,0,P021,1,,,,,
18-05-2022,19,PR001,P017,2,,,,,
02-03-2021,18,0,P029,1,,,,,
09-12-2022,23,0,P015,2,,,,,
24-01-2023,26,0,P017,1,,,,,
05-01-2021,43,0,P009,3,,,,,
02-08-2021,13,0,P025,2,,,,,
10-05-2022,36,PR001,P028,1,,,,,
19-06-2021,25,0,P007,3,,,,,
01-11-2023,28,0,P030,3,,,,,
17-10-2023,34,0,P020,2,,,,,
03-12-2023,17,0,P017,3,,,,,
15-01-2020,12,0,P008,2,,,,,
20-07-2022,3,0,P010,2,,,,,
19-01-2020,10,0,P003,3,,,,,
11-01-2022,41,0,P017,1,,,,,
02-06-2023,49,0,P011,2,,,,,
01-10-2022,15,0,P001,3,,,,,
20-09-2021,11,0,P019,3,,,,,
24-06-2023,39,0,P011,1,,,,,
08-09-2023,6,0,P003,3,,,,,
25-05-2021,31,PR001,P015,2,,,,,
18-11-2023,26,0,P004,2,,,,,
23-03-2023,32,0,P005,3,,,,,
30-09-2020,7,0,P011,3,,,,,
07-06-2023,6,0,P006,3,,,,,
18-02-2023,43,0,P029,1,,,,,
03-03-2020,28,0,P009,2,,,,,
21-08-2022,30,0,P018,3,,,,,
29-01-2021,26,0,P008,3,,,,,
19-08-2023,11,0,P026,1,,,,,
06-04-2023,9,PR001,P004,2,,,,,
30-09-2021,28,0,P025,1,,,,,
28-09-2023,23,0,P009,1,,,,,
29-03-2021,30,0,P022,2,,,,,
15-11-2020,22,0,P026,1,,,,,
05-01-2023,50,0,P027,2,,,,,
20-10-2023,29,0,P011,1,,,,,
28-02-2020,45,0,P020,2,,,,,
27-02-2020,18,0,P020,1,,,,,
06-05-2022,20,PR001,P006,3,,,,,
20-09-2022,4,0,P002,3,,,,,
26-01-2022,27,0,P007,1,,,,,
21-01-2022,34,0,P009,2,,,,,
24-07-2020,38,0,P004,2,,,,,
19-11-2020,45,0,P014,1,,,,,
21-09-2023,20,0,P020,2,,,,,
21-02-2022,10,0,P017,2,,,,,
29-07-2023,14,PR004,P011,3,,,,,
25-10-2023,1,0,P024,1,,,,,
06-11-2023,48,0,P023,3,,,,,
01-10-2022,26,0,P007,1,,,,,
03-02-2022,28,0,P020,2,,,,,
01-07-2020,20,0,P021,1,,,,,
12-10-2021,21,0,P029,1,,,,,
25-04-2023,27,PR001,P020,1,,,,,
20-11-2023,1,0,P020,3,,,,,
21-04-2023,27,PR001,P006,3,,,,,
23-05-2023,14,PR001,P028,2,,,,,
06-05-2021,26,PR001,P007,3,,,,,
07-06-2023,33,0,P024,3,,,,,
26-05-2020,25,PR001,P001,3,,,,,
01-12-2021,45,0,P025,2,,,,,
26-04-2023,43,PR001,P003,2,,,,,
26-08-2020,17,0,P001,2,,,,,
18-06-2022,47,0,P026,2,,,,,
10-03-2022,42,0,P001,2,,,,,
09-05-2022,44,PR001,P024,1,,,,,
30-11-2020,31,0,P028,1,,,,,
10-07-2022,41,PR004,P020,1,,,,,
01-10-2022,6,0,P019,2,,,,,
